,id,pair,cue,target,cond,guess,phase,corr,corr_g,c2t,c2g,t2g,finguess,intrusions
849,14,10,just,need,0,,1,0,,0.6575736,,,,
850,14,11,tile,sand,1,floor,1,1,,0.39506063,0.6000743508338928,0.40949925780296326,,0.0
851,14,12,cabin,jelly,1,room,1,0,,0.061660893,0.5815879106521606,0.13665282726287842,,0.0
852,14,13,many,all,0,,1,0,,0.7478515,,,,
853,14,14,sap,laugh,1,plant,1,1,1.0,0.08919973,0.3241252303123474,0.1033206358551979,plant,0.0
854,14,15,inch,cover,0,,1,0,,0.23288062,,,,
855,14,16,bike,paint,0,,1,0,,0.31452736,,,,
856,14,17,baby,toy,1,milk,1,1,0.0,0.5090242,0.4552461504936218,0.2678615152835846,adult,0.0
857,14,18,pious,add,1,water,1,0,0.0,-0.005233292,0.026273932307958603,0.3196448087692261,wet,0.0
858,14,19,write,step,0,,1,0,,0.36689934,,,,
859,14,20,fairy,paper,1,tale,1,0,,0.25410262,0.6474111676216125,0.2024112343788147,,0.0
860,14,21,think,know,1,mind,1,1,,0.88507104,0.6759516596794128,0.7001698613166809,,0.0
861,14,22,wart,news,0,,1,0,,-0.0072534606,,,,
862,14,23,mild,track,1,hot,1,0,1.0,0.10546857,0.3415123224258423,0.2205062210559845,hot,0.0
863,14,24,night,show,1,day,1,1,,0.5008233,0.704310953617096,0.41879475116729736,,0.0
864,14,25,best,great,1,worst,1,1,,0.70658535,0.5543056726455688,0.419986754655838,,0.0
865,14,26,wrong,kill,1,right,1,0,,0.45672953,0.6842207908630371,0.36533552408218384,,1.0
866,14,27,jog,rent,0,,1,0,,0.08143854,,,,
867,14,28,acorn,minus,0,,1,0,,0.08931689,,,,
868,14,29,dent,fire,0,,1,1,,0.17562199,,,,
869,14,30,cent,art,1,penny,1,1,1.0,0.072835386,0.4127328097820282,0.17084574699401855,penny,0.0
870,14,31,shiny,layer,1,gold,2,1,,0.2976558,0.5138493776321411,0.204331174492836,,0.0
871,14,32,blues,music,1,clues,2,1,1.0,0.5405771,0.12400273978710175,0.1433865875005722,clues,0.0
872,14,33,dip,bossy,1,chocolate,2,0,,-0.013717066,0.42121902108192444,0.07576681673526764,,0.0
873,14,34,notes,stair,0,,2,0,,0.05721494,,,,
874,14,35,bun,lake,0,,2,0,,0.08999329,,,,
875,14,36,agony,hound,1,pain,2,1,1.0,0.2622713,0.6571341156959534,0.16755133867263794,pain,0.0
876,14,37,tug,vote,0,,2,0,,0.0065951585,,,,
877,14,38,wood,fear,1,tree,2,0,1.0,0.18111432,0.5320031642913818,0.21895161271095276,tree,0.0
878,14,39,yearn,cards,0,,2,0,,0.06786431,,,,
879,14,40,pork,beef,0,,2,1,,0.84590256,,,,
880,14,41,prism,hurry,0,,2,0,,-0.036625378,,,,
881,14,42,tired,bored,0,,2,0,,0.7057688,,,,
882,14,43,yolk,money,1,egg,2,0,,0.015234128,0.7373756170272827,0.20157113671302795,,0.0
883,14,44,slurp,west,0,,2,0,,-0.084954344,,,,
884,14,45,rude,dish,0,,2,0,,0.18629928,,,,
885,14,46,doze,plus,1,sleep,2,0,0.0,0.020389317,0.5591707825660706,0.2367756962776184,off,0.0
886,14,47,heavy,duty,0,,2,0,,0.492564,,,,
887,14,48,seize,bee,1,jail,2,0,,0.08214486,0.315983384847641,0.17726320028305054,,0.0
888,14,49,town,god,1,ciy,2,0,1.0,0.2290586,0.14392085373401642,0.02722194977104664,ciy,0.0
889,14,50,last,day,1,time,2,0,0.0,0.6838184,0.6481026411056519,0.730789303779602,first,0.0
890,14,51,force,happy,0,,2,1,,0.26116312,,,,
891,14,52,task,alone,0,,1,0,,0.3995754,,,,
892,14,53,scarf,silk,0,,2,1,,0.63188416,,,,
893,14,54,pack,full,0,,2,1,,0.40528598,,,,
894,14,55,going,there,1,stay,2,1,1.0,0.7492553,0.6040843725204468,0.5288128852844238,stay,0.0
895,14,56,honor,month,0,,2,0,,0.26787153,,,,
896,14,57,gin,sharp,1,tea,2,0,,0.16577865,0.44854283332824707,0.22007346153259277,,0.0
897,14,58,royal,hotel,1,king,2,1,1.0,0.34354278,0.6168810725212097,0.271253377199173,king,0.0
898,14,59,mend,hot,1,nurse,2,0,,0.094790205,0.15066426992416382,0.32263821363449097,,0.0
899,14,60,vine,navy,0,,2,0,,0.12478929,,,,
900,15,1,bus,hurt,0,,1,1,,0.25217578,,,,
901,15,2,croak,top,0,,1,0,,-0.12875935,,,,
902,15,3,court,jail,1,date,1,1,0.0,0.566291,0.3085785210132599,0.2181183248758316,jail,0.0
903,15,4,vivid,sit,1,color,1,0,0.0,0.13455118,0.5387917160987854,0.14378048479557037,,0.0
904,15,5,year,minor,1,twelve,1,0,0.0,0.2496387,0.46011558175086975,0.26994583010673523,,0.0
905,15,6,essay,glue,1,paper,1,1,0.0,0.015665948,0.5101640224456787,0.4562450051307678,,0.0
906,15,7,snow,road,1,white,1,0,0.0,0.44269753,0.3528614044189453,0.230558842420578,night,0.0
907,15,8,bay,beach,0,,1,1,,0.5876903,,,,
908,15,9,learn,find,1,know,1,1,0.0,0.62303567,0.6712220907211304,0.696314811706543,find,0.0
909,15,10,just,need,1,fair,1,0,0.0,0.6575736,0.45579928159713745,0.3953896462917328,need,0.0
910,15,11,tile,sand,0,,1,0,,0.39506063,,,,
911,15,12,cabin,jelly,0,,1,0,,0.061660893,,,,
912,15,13,many,all,1,few,1,1,0.0,0.7478515,0.8164584040641785,0.6280505657196045,all,0.0
913,15,14,sap,laugh,0,,1,0,,0.08919973,,,,
914,15,15,inch,cover,1,yard,1,0,0.0,0.23288062,0.25943100452423096,0.2363395094871521,,0.0
915,15,16,bike,paint,1,wheel,1,1,0.0,0.31452736,0.5278651118278503,0.39997977018356323,paint,0.0
916,15,17,baby,toy,0,,1,1,,0.5090242,,,,
917,15,18,pious,add,0,,1,0,,-0.005233292,,,,
918,15,19,write,step,1,paper,1,0,1.0,0.36689934,0.3829415738582611,0.24855665862560272,paper,1.0
919,15,20,fairy,paper,0,,1,1,,0.25410262,,,,
920,15,21,think,know,0,,1,1,,0.88507104,,,,
921,15,22,wart,news,1,growth,1,1,0.0,-0.0072534606,0.153310164809227,0.22126200795173645,ew,0.0
922,15,23,mild,track,0,,1,0,,0.10546857,,,,
923,15,24,night,show,0,,1,0,,0.5008233,,,,
924,15,25,best,great,0,,1,1,,0.70658535,,,,
925,15,26,wrong,kill,0,,1,1,,0.45672953,,,,
926,15,27,jog,rent,1,run,1,0,0.0,0.08143854,0.37161627411842346,0.2131786048412323,,0.0
927,15,28,acorn,minus,1,tree,1,0,1.0,0.08931689,0.3326152563095093,0.14547696709632874,tree,0.0
928,15,29,dent,fire,1,car,1,0,0.0,0.17562199,0.2894364297389984,0.35014569759368896,hurt,0.0
929,15,30,cent,art,0,,1,0,,0.072835386,,,,
930,15,31,shiny,layer,0,,2,0,,0.2976558,,,,
931,15,32,blues,music,0,,2,1,,0.5405771,,,,
932,15,33,dip,bossy,0,,2,1,,-0.013717066,,,,
933,15,34,notes,stair,1,paper,2,0,1.0,0.05721494,0.36629313230514526,0.11687684804201126,paper,0.0
934,15,35,bun,lake,1,hotdog,2,0,0.0,0.08999329,0.5173831582069397,0.0653994232416153,,0.0
935,15,36,agony,hound,0,,2,0,,0.2622713,,,,
936,15,37,tug,vote,1,pull,2,1,0.0,0.0065951585,0.4671967923641205,0.280871719121933,vote,0.0
937,15,38,wood,fear,0,,2,0,,0.18111432,,,,
938,15,39,yearn,cards,1,want,2,0,1.0,0.06786431,0.44062110781669617,0.2961735725402832,want,0.0
939,15,40,pork,beef,1,pull,2,1,0.0,0.84590256,0.2094595730304718,0.22433173656463623,beef,0.0
940,15,41,prism,hurry,1,art,2,0,0.0,-0.036625378,0.1128203421831131,0.09189688414335251,shiny,0.0
941,15,42,tired,bored,1,sleep,2,0,0.0,0.7057688,0.5739721059799194,0.42447733879089355,bored!!!,0.0
942,15,43,yolk,money,0,,2,1,,0.015234128,,,,
943,15,44,slurp,west,1,drink,2,0,0.0,-0.084954344,0.4011031985282898,0.16327275335788727,stir,0.0
944,15,45,rude,dish,0,,1,0,,0.18629928,,,,
945,15,46,doze,plus,0,,2,0,,0.020389317,,,,
946,15,47,heavy,duty,1,large,2,1,0.0,0.492564,0.5144854784011841,0.23580193519592285,duty,0.0
947,15,48,seize,bee,0,,2,0,,0.08214486,,,,
948,15,49,town,god,0,,2,0,,0.2290586,,,,
949,15,50,last,day,0,,2,1,,0.6838184,,,,
950,15,51,force,happy,1,make,2,0,0.0,0.26116312,0.4384133815765381,0.5694724917411804,fear,0.0
951,15,52,task,alone,0,,2,1,,0.3995754,,,,
952,15,53,scarf,silk,1,neck,2,1,0.0,0.63188416,0.45629894733428955,0.42852988839149475,silk,0.0
953,15,54,pack,full,1,it,2,1,0.0,0.40528598,0.2906359136104584,0.453074187040329,full,0.0
954,15,55,going,there,0,,2,1,,0.7492553,,,,
955,15,56,honor,month,1,judge,2,0,0.0,0.26787153,0.36386558413505554,0.2647939920425415,,0.0
956,15,57,gin,sharp,0,,2,0,,0.16577865,,,,
957,15,58,royal,hotel,0,,2,0,,0.34354278,,,,
958,15,59,mend,hot,0,,2,1,,0.094790205,,,,
959,15,60,vine,navy,1,grape,2,0,0.0,0.12478929,0.6882134675979614,0.20133814215660095,wine,0.0
960,16,1,bus,hurt,1,stop,1,0,,0.25217578,0.47448429465293884,0.5008571743965149,,1.0
961,16,2,croak,top,1,loud,1,0,0.0,-0.12875935,0.32713690400123596,0.1256098747253418,frog,0.0
962,16,3,court,jail,0,,1,0,,0.566291,,,,
963,16,4,vivid,sit,0,,1,0,,0.13455118,,,,
964,16,5,year,minor,0,,1,0,,0.2496387,,,,
965,16,6,essay,glue,0,,1,0,,0.015665948,,,,
966,16,7,snow,road,0,,1,0,,0.44269753,,,,
967,16,8,bay,beach,1,area,1,1,,0.5876903,0.389376699924469,0.4149203300476074,,0.0
968,16,9,learn,find,0,,1,0,,0.62303567,,,,
969,16,10,just,need,0,,1,0,,0.6575736,,,,
970,16,11,tile,sand,1,floor,1,0,,0.39506063,0.6000743508338928,0.40949925780296326,,0.0
971,16,12,cabin,jelly,1,woods,1,0,,0.061660893,0.4360532760620117,0.15268228948116302,,1.0
972,16,13,many,all,0,,1,1,,0.7478515,,,,
973,16,14,sap,laugh,1,tree,1,1,0.0,0.08919973,0.39490416646003723,0.20374198257923126,happy,0.0
974,16,15,inch,cover,0,,1,0,,0.23288062,,,,
975,16,16,bike,paint,0,,1,0,,0.31452736,,,,
976,16,17,baby,toy,1,phone,1,1,0.0,0.5090242,0.23201557993888855,0.24207153916358948,toy,0.0
977,16,18,pious,add,1,nuns,1,0,0.0,-0.005233292,0.4675094485282898,0.0005095078959129751,indecent,0.0
978,16,19,write,step,0,,1,0,,0.36689934,,,,
979,16,20,fairy,paper,1,tail,1,0,,0.25410262,0.31901729106903076,0.16148923337459564,,0.0
980,16,21,think,know,1,no,1,1,,0.88507104,0.5310786962509155,0.5620483756065369,,0.0
981,16,22,wart,news,0,,1,0,,-0.0072534606,,,,
982,16,23,mild,track,1,cough,1,0,0.0,0.10546857,0.4510326087474823,0.08920422941446304,hot,0.0
983,16,24,night,show,1,stand,1,0,,0.5008233,0.3656679689884186,0.42415326833724976,,0.0
984,16,25,best,great,1,friend,1,1,,0.70658535,0.3932064175605774,0.49034443497657776,,0.0
985,16,26,wrong,kill,1,right,1,0,,0.45672953,0.6842207908630371,0.36533552408218384,,0.0
986,16,27,jog,rent,0,,1,0,,0.08143854,,,,
987,16,28,acorn,minus,0,,1,0,,0.08931689,,,,
988,16,29,dent,fire,0,,1,0,,0.17562199,,,,
989,16,30,cent,art,1,50,1,0,0.0,0.072835386,0.4893583655357361,0.12313848733901978,fifty,0.0
990,16,31,shiny,layer,1,ball,2,0,,0.2976558,0.27423885464668274,0.1887941211462021,,0.0
991,16,32,blues,music,1,go,2,1,0.0,0.5405771,0.22574841976165771,0.3385467827320099,music,0.0
992,16,33,dip,bossy,1,hick,2,0,,-0.013717066,0.04093116894364357,0.28064408898353577,,0.0
993,16,34,notes,stair,0,,2,0,,0.05721494,,,,
994,16,35,bun,lake,0,,2,0,,0.08999329,,,,
995,16,36,agony,hound,1,pain,2,0,0.0,0.2622713,0.6571341156959534,0.16755133867263794,dismay,0.0
996,16,37,tug,vote,0,,2,1,,0.0065951585,,,,
997,16,38,wood,fear,1,stock,2,0,1.0,0.18111432,0.27915284037590027,0.20448832213878632,stock,0.0
998,16,39,yearn,cards,0,,2,0,,0.06786431,,,,
999,16,40,pork,beef,0,,2,1,,0.84590256,,,,
1000,16,41,prism,hurry,0,,2,0,,-0.036625378,,,,
1001,16,42,tired,bored,0,,2,1,,0.7057688,,,,
1002,16,43,yolk,money,1,egg,2,0,,0.015234128,0.7373756170272827,0.20157113671302795,,0.0
1003,16,44,slurp,west,0,,2,0,,-0.084954344,,,,
1004,16,45,rude,dish,0,,2,0,,0.18629928,,,,
1005,16,46,doze,plus,1,off,2,0,0.0,0.020389317,0.20076805353164673,0.38436800241470337,pleaser,0.0
1006,16,47,heavy,duty,0,,2,0,,0.492564,,,,
1007,16,48,seize,bee,1,cops,2,0,,0.08214486,0.3522171080112457,0.13565757870674133,,0.0
1008,16,49,town,god,1,hosue,2,0,0.0,0.2290586,0.10505412518978119,-0.021786661818623543,house,0.0
1009,16,50,last,day,1,name,2,0,0.0,0.6838184,0.32503119111061096,0.2423958033323288,words,0.0
1010,16,51,force,happy,0,,2,1,,0.26116312,,,,
1011,16,52,task,alone,1,yes,2,0,0.0,0.3995754,0.2685561180114746,0.520971953868866,manage,0.0
1012,16,53,scarf,silk,0,,2,0,,0.63188416,,,,
1013,16,54,pack,full,0,,2,0,,0.40528598,,,,
1014,16,55,going,there,1,together,2,0,0.0,0.7492553,0.5625736713409424,0.5712155699729919,away,0.0
1015,16,56,honor,month,0,,2,0,,0.26787153,,,,
1016,16,57,gin,sharp,1,alcohol,2,0,,0.16577865,0.41874268651008606,0.17153240740299225,,0.0
1017,16,58,royal,hotel,1,game,2,0,0.0,0.34354278,0.13295529782772064,0.19579721987247467,away,0.0
1018,16,59,mend,hot,0,,1,0,,0.094790205,,,,
1019,16,60,vine,navy,0,,2,0,,0.12478929,,,,
1020,17,1,bus,hurt,0,,1,0,,0.25217578,,,,
1021,17,2,croak,top,0,,1,0,,-0.12875935,,,,
1022,17,3,court,jail,1,d,1,1,0.0,0.566291,0.171071395277977,0.08366717398166656,jail,0.0
1023,17,4,vivid,sit,1,d,1,0,0.0,0.13455118,0.047983527183532715,0.12820769846439362,,0.0
1024,17,5,year,minor,1,o,1,0,0.0,0.2496387,0.11462052166461945,0.13156616687774658,,0.0
1025,17,6,essay,glue,1,d,1,0,0.0,0.015665948,0.07098974287509918,0.059051960706710815,,0.0
1026,17,7,snow,road,1,d,1,0,0.0,0.44269753,0.10428773611783981,0.13783353567123413,,0.0
1027,17,8,bay,beach,0,,1,0,,0.5876903,,,,
1028,17,9,learn,find,1,d,1,0,0.0,0.62303567,0.12359818071126938,0.17411230504512787,,0.0
1029,17,10,just,need,1,o,1,0,0.0,0.6575736,0.12491180002689362,0.22285577654838562,keep,0.0
1030,17,11,tile,sand,0,,1,0,,0.39506063,,,,
1031,17,12,cabin,jelly,0,,1,0,,0.061660893,,,,
1032,17,13,many,all,1,d,1,0,0.0,0.7478515,0.12101911753416061,0.18648384511470795,great,0.0
1033,17,14,sap,laugh,0,,1,0,,0.08919973,,,,
1034,17,15,inch,cover,1,d,1,0,0.0,0.23288062,0.200267031788826,0.11811451613903046,ant,0.0
1035,17,16,bike,paint,1,d,1,0,0.0,0.31452736,0.10037090629339218,0.09331992268562317,,0.0
1036,17,17,baby,toy,0,,1,1,,0.5090242,,,,
1037,17,18,pious,add,0,,1,0,,-0.005233292,,,,
1038,17,19,write,step,1,d,1,0,0.0,0.36689934,0.20601926743984222,0.2407984584569931,,0.0
1039,17,20,fairy,paper,0,,1,1,,0.25410262,,,,
1040,17,21,think,know,0,,1,1,,0.88507104,,,,
1041,17,22,wart,news,1,o,1,0,0.0,-0.0072534606,0.08816073089838028,0.05939920246601105,,0.0
1042,17,23,mild,track,0,,1,0,,0.10546857,,,,
1043,17,24,night,show,0,,1,1,,0.5008233,,,,
1044,17,25,best,great,0,,1,1,,0.70658535,,,,
1045,17,26,wrong,kill,0,,1,1,,0.45672953,,,,
1046,17,27,jog,rent,1,d,1,0,0.0,0.08143854,0.03806651383638382,0.10937601327896118,,0.0
1047,17,28,acorn,minus,1,d,1,0,0.0,0.08931689,-0.0759001225233078,0.13725104928016663,,0.0
1048,17,29,dent,fire,1,dent,1,1,0.0,0.17562199,1.0,0.17562198638916016,fire,0.0
1049,17,30,cent,art,0,,1,1,,0.072835386,,,,
1050,17,31,shiny,layer,0,,2,0,,0.2976558,,,,
1051,17,32,blues,music,0,,2,1,,0.5405771,,,,
1052,17,33,dip,bossy,0,,2,1,,-0.013717066,,,,
1053,17,34,notes,stair,1,d,2,1,0.0,0.05721494,0.11444804072380066,0.0032914606854319572,stair,0.0
1054,17,35,bun,lake,0,,1,0,,0.08999329,,,,
1055,17,36,agony,hound,0,,2,0,,0.2622713,,,,
1056,17,37,tug,vote,1,d,2,0,0.0,0.0065951585,-0.00995551235973835,0.10965552926063538,,0.0
1057,17,38,wood,fear,0,,2,0,,0.18111432,,,,
1058,17,39,yearn,cards,1,s,2,0,0.0,0.06786431,0.030842438340187073,0.19839410483837128,,0.0
1059,17,40,pork,beef,1,d,2,1,0.0,0.84590256,0.06985701620578766,0.06057359650731087,beef,0.0
1060,17,41,prism,hurry,1,f,2,1,0.0,-0.036625378,0.15731926262378693,0.16491195559501648,hurry,0.0
1061,17,42,tired,bored,1,d,2,1,0.0,0.7057688,0.17387621104717255,0.17135895788669586,bored,0.0
1062,17,43,yolk,money,1,a,2,0,,0.015234128,0.07138616591691971,0.34099653363227844,,0.0
1063,17,44,slurp,west,1,q,2,0,0.0,-0.084954344,0.038623880594968796,0.15957345068454742,,0.0
1064,17,45,rude,dish,1,o,2,1,0.0,0.18629928,0.1252221018075943,0.07630603760480881,dish,0.0
1065,17,46,doze,plus,0,,2,0,,0.020389317,,,,
1066,17,47,heavy,duty,1,d,2,1,0.0,0.492564,0.11072949320077896,0.14906644821166992,duty,0.0
1067,17,48,seize,bee,0,,2,1,,0.08214486,,,,
1068,17,49,town,god,0,,2,0,,0.2290586,,,,
1069,17,50,last,day,0,,2,1,,0.6838184,,,,
1070,17,51,force,happy,1,s,2,0,0.0,0.26116312,0.24668776988983154,0.25036486983299255,,0.0
1071,17,52,task,alone,0,,2,1,,0.3995754,,,,
1072,17,53,scarf,silk,1,a,2,1,0.0,0.63188416,0.25174441933631897,0.17681020498275757,silk,0.0
1073,17,54,pack,full,1,a,2,0,0.0,0.40528598,0.27683842182159424,0.47284844517707825,,0.0
1074,17,55,going,there,0,,2,0,,0.7492553,,,,
1075,17,56,honor,month,1,a,2,0,0.0,0.26787153,0.31267255544662476,0.3619375228881836,,0.0
1076,17,57,gin,sharp,0,,2,0,,0.16577865,,,,
1077,17,58,royal,hotel,0,,2,1,,0.34354278,,,,
1078,17,59,mend,hot,0,,2,0,,0.094790205,,,,
1079,17,60,vine,navy,1,s,2,1,0.0,0.12478929,0.039206624031066895,0.16263142228126526,navy,0.0
1080,18,1,bus,hurt,1,car,1,0,,0.25217578,0.4816960394382477,0.2844599783420563,,0.0
1081,18,2,croak,top,1,top,1,1,1.0,-0.12875935,-0.12875935435295105,1.0,top,1.0
1082,18,3,court,jail,0,,1,1,,0.566291,,,,
1083,18,4,vivid,sit,0,,1,0,,0.13455118,,,,
1084,18,5,year,minor,0,,1,0,,0.2496387,,,,
1085,18,6,essay,glue,0,,1,1,,0.015665948,,,,
1086,18,7,snow,road,0,,1,0,,0.44269753,,,,
1087,18,8,bay,beach,1,area,1,1,,0.5876903,0.389376699924469,0.4149203300476074,,0.0
1088,18,9,learn,find,0,,1,0,,0.62303567,,,,
1089,18,10,just,need,0,,1,0,,0.6575736,,,,
1090,18,11,tile,sand,1,sand,1,1,,0.39506063,0.39506062865257263,1.0,,1.0
1091,18,12,cabin,jelly,1,wood,1,0,,0.061660893,0.4304937422275543,0.21768781542778015,,1.0
1092,18,13,many,all,0,,1,1,,0.7478515,,,,
1093,18,14,sap,laugh,1,tree,1,0,1.0,0.08919973,0.39490416646003723,0.20374198257923126,tree,1.0
1094,18,15,inch,cover,0,,1,1,,0.23288062,,,,
1095,18,16,bike,paint,0,,1,0,,0.31452736,,,,
1096,18,17,baby,toy,1,small,1,1,0.0,0.5090242,0.3499023914337158,0.37883085012435913,toy,0.0
1097,18,18,pious,add,1,stare,1,1,0.0,-0.005233292,0.22427886724472046,0.1272508203983307,add,0.0
1098,18,19,write,step,0,,1,0,,0.36689934,,,,
1099,18,20,fairy,paper,1,dust,1,0,,0.25410262,0.2850775122642517,0.33891165256500244,,0.0
1100,18,21,think,know,1,learn,1,1,,0.88507104,0.5208006501197815,0.6712220907211304,,0.0
1101,18,22,wart,news,0,,1,0,,-0.0072534606,,,,
1102,18,23,mild,track,1,hot,1,0,0.0,0.10546857,0.3415123224258423,0.2205062210559845,soft,0.0
1103,18,24,night,show,1,dark,1,1,,0.5008233,0.43016335368156433,0.2720453441143036,,0.0
1104,18,25,best,great,1,win,1,1,,0.70658535,0.4442636966705322,0.3678613007068634,,0.0
1105,18,26,wrong,kill,1,incorrect,1,0,,0.45672953,0.6661282777786255,0.139992818236351,,0.0
1106,18,27,jog,rent,0,,1,0,,0.08143854,,,,
1107,18,28,acorn,minus,0,,1,0,,0.08931689,,,,
1108,18,29,dent,fire,0,,1,0,,0.17562199,,,,
1109,18,30,cent,art,1,metal,1,0,0.0,0.072835386,0.1446731984615326,0.33824673295021057,dent,0.0
1110,18,31,shiny,layer,1,dull,2,0,,0.2976558,0.5288584232330322,0.20447345077991486,,0.0
1111,18,32,blues,music,1,jazz,2,1,0.0,0.5405771,0.7334731817245483,0.7048622369766235,music,0.0
1112,18,33,dip,bossy,1,chip,2,0,,-0.013717066,0.4009917676448822,-0.020937418565154076,,0.0
1113,18,34,notes,stair,0,,2,0,,0.05721494,,,,
1114,18,35,bun,lake,0,,2,0,,0.08999329,,,,
1115,18,36,agony,hound,1,sad,2,0,1.0,0.2622713,0.42472735047340393,0.23084451258182526,sad,0.0
1116,18,37,tug,vote,0,,2,0,,0.0065951585,,,,
1117,18,38,wood,fear,1,chop,2,1,0.0,0.18111432,0.31428298354148865,0.19248400628566742,fear,0.0
1118,18,39,yearn,cards,0,,2,0,,0.06786431,,,,
1119,18,40,pork,beef,0,,2,1,,0.84590256,,,,
1120,18,41,prism,hurry,0,,2,0,,-0.036625378,,,,
1121,18,42,tired,bored,0,,2,1,,0.7057688,,,,
1122,18,43,yolk,money,0,,1,0,,0.015234128,,,,
1123,18,44,slurp,west,1,loop,2,0,0.0,-0.084954344,0.06988528370857239,0.26739203929901123,drink,0.0
1124,18,45,rude,dish,0,,2,0,,0.18629928,,,,
1125,18,46,doze,plus,1,sleep,2,0,0.0,0.020389317,0.5591707825660706,0.2367756962776184,sleepy,0.0
1126,18,47,heavy,duty,0,,2,0,,0.492564,,,,
1127,18,48,seize,bee,1,day,2,0,,0.08214486,0.18970876932144165,0.24612866342067719,,0.0
1128,18,49,town,god,1,walk,2,0,0.0,0.2290586,0.4769755005836487,0.2976135313510895,dark,0.0
1129,18,50,last,day,1,chance,2,1,0.0,0.6838184,0.48401567339897156,0.4900267422199249,day,0.0
1130,18,51,force,happy,0,,2,0,,0.26116312,,,,
1131,18,52,task,alone,1,force,2,1,0.0,0.3995754,0.46854719519615173,0.4013146460056305,alone,0.0
1132,18,53,scarf,silk,0,,2,1,,0.63188416,,,,
1133,18,54,pack,full,0,,2,0,,0.40528598,,,,
1134,18,55,going,there,1,long,2,0,0.0,0.7492553,0.5892462730407715,0.5950135588645935,forward,0.0
1135,18,56,honor,month,0,,2,1,,0.26787153,,,,
1136,18,57,gin,sharp,1,glass,2,0,,0.16577865,0.328497976064682,0.3058525621891022,,0.0
1137,18,58,royal,hotel,1,crown,2,0,0.0,0.34354278,0.5741106867790222,0.18478403985500336,king,0.0
1138,18,59,mend,hot,1,fix,2,0,,0.094790205,0.4969513416290283,0.24390219151973724,,0.0
1139,18,60,vine,navy,0,,2,0,,0.12478929,,,,
1140,19,1,bus,hurt,0,,1,0,,0.25217578,,,,
1141,19,2,croak,top,0,,1,0,,-0.12875935,,,,
1142,19,3,court,jail,1,ball,1,1,0.0,0.566291,0.27854517102241516,0.13730601966381073,jail,0.0
1143,19,4,vivid,sit,1,dream,1,0,1.0,0.13455118,0.4009639024734497,0.3919668197631836,dream,0.0
1144,19,5,year,minor,1,plan,1,0,0.0,0.2496387,0.399806946516037,0.20070581138134003,round,0.0
1145,19,6,essay,glue,1,write,1,0,0.0,0.015665948,0.4858970046043396,0.19781164824962616,,0.0
1146,19,7,snow,road,1,ball,1,1,1.0,0.44269753,0.2917214632034302,0.27549371123313904,ball,0.0
1147,19,8,bay,beach,0,,1,1,,0.5876903,,,,
1148,19,9,learn,find,1,read,1,0,0.0,0.62303567,0.4703703820705414,0.5063209533691406,write,0.0
1149,19,10,just,need,1,do,1,0,1.0,0.6575736,0.6514435410499573,0.7452988028526306,do,0.0
1150,19,11,tile,sand,0,,1,0,,0.39506063,,,,
1151,19,12,cabin,jelly,0,,1,0,,0.061660893,,,,
1152,19,13,many,all,1,candy,1,0,0.0,0.7478515,0.2649696171283722,0.2989601790904999,most,0.0
1153,19,14,sap,laugh,0,,1,0,,0.08919973,,,,
1154,19,15,inch,cover,1,ruler,1,0,1.0,0.23288062,0.2220769077539444,0.08357203006744385,ruler,0.0
1155,19,16,bike,paint,1,ride,1,0,1.0,0.31452736,0.7437713742256165,0.2639401853084564,ride,0.0
1156,19,17,baby,toy,0,,1,0,,0.5090242,,,,
1157,19,18,pious,add,0,,1,0,,-0.005233292,,,,
1158,19,19,write,step,1,pencil,1,0,0.0,0.36689934,0.2595735788345337,0.1806451678276062,down,0.0
1159,19,20,fairy,paper,0,,1,0,,0.25410262,,,,
1160,19,21,think,know,0,,1,0,,0.88507104,,,,
1161,19,22,wart,news,1,pop,1,0,1.0,-0.0072534606,0.05783192068338394,0.24666623771190643,pop,0.0
1162,19,23,mild,track,0,,1,0,,0.10546857,,,,
1163,19,24,night,show,0,,1,0,,0.5008233,,,,
1164,19,25,best,great,0,,1,0,,0.70658535,,,,
1165,19,26,wrong,kill,0,,1,0,,0.45672953,,,,
1166,19,27,jog,rent,1,run,1,0,1.0,0.08143854,0.37161627411842346,0.2131786048412323,run,0.0
1167,19,28,acorn,minus,1,seed,1,0,0.0,0.08931689,0.3606722950935364,0.15431015193462372,tree,0.0
1168,19,29,dent,fire,1,pump,1,0,0.0,0.17562199,0.1254049390554428,0.2661591172218323,break,0.0
1169,19,30,cent,art,0,,1,0,,0.072835386,,,,
1170,19,31,shiny,layer,0,,2,0,,0.2976558,,,,
1171,19,32,blues,music,0,,2,1,,0.5405771,,,,
1172,19,33,dip,bossy,0,,2,0,,-0.013717066,,,,
1173,19,34,notes,stair,1,yup,2,0,0.0,0.05721494,0.1710636019706726,0.07393516600131989,book,0.0
1174,19,35,bun,lake,1,honey,2,0,1.0,0.08999329,0.3890182077884674,0.22874151170253754,honey,0.0
1175,19,36,agony,hound,0,,2,1,,0.2622713,,,,
1176,19,37,tug,vote,1,around,2,0,0.0,0.0065951585,0.20103156566619873,0.19979427754878998,rug,0.0
1177,19,38,wood,fear,0,,2,0,,0.18111432,,,,
1178,19,39,yearn,cards,1,love,2,0,1.0,0.06786431,0.40177443623542786,0.2631119191646576,love,0.0
